#
#
# Path to files: /nfs/atlas-data07/lvalery/VLQFiles/MBJ-2.4.28-2/
# Date: 2017_04_06_2010
# Histogram used to normalize: cut_flow
#
#
410026. 0.0012554134573292686 1.288622260093689
410017. 0.11977307868073694 44.152183532714844
410018. 0.13280092779314145 44.151885986328125
410019. 0.047296694247052073 26.275968551635742
410020. 0.05251704924739897 26.275909423828125
410062. 0.16049988282611594 34.13273620605469
410063. 0.16163537165266462 34.104278564453125
410099. 0.17446232441579923 35.85975646972656
410102. 0.16592783408123069 35.825321197509766
410107. 0.0020620519080694066 2.0517001152038574
410108. 0.0020244101688149385 2.0517001152038574
410109. 0.0012711041836155346 1.2615000009536743
410110. 0.0012482697911764262 1.2615000009536743
410111. 288344.837890625 0.014531483873724937
410112. 336841.48828125 0.026189438998699188
410113. 294978.341796875 0.01456576120108366
410114. 339663.4169921875 0.02621510997414589
410115. 294982.2041015625 0.01492997445166111
410116. 338438.736328125 0.02686290070414543
410066. 1986255.833984375 0.23305921256542206
410067. 2354000.8212890625 0.18561840057373047
410068. 1281789.3896484375 0.18057601153850555
410073. 1960089.7236328125 0.25461870431900024
410074. 2383837.265625 0.24303509294986725
410075. 1377050.5068359375 0.2561769187450409
410081. 50001.908203125 0.009904051199555397
343365. 236106.3402709961 0.05342999845743179
343366. 2244362.0288085938 0.22276000678539276
343367. 2074762.7236328125 0.23082000017166138
361091. 477018.54296875 22.64535140991211
361092. 477743.1240234375 22.619871139526367
361093. 496265.908203125 10.459540367126465
361094. 37136.719177246094 3.1152939796447754
361095. 145648.32836914062 6.167069911956787
361096. 323265.22314453125 2.141035556793213
361097. 328257.72119140625 4.2178263664245605
410080. 198491.2783203125 0.009200681000947952
302777. 155834.90234375 0.928
302055. 299400.1640625 0.332
302056. 298589.953125 0.075
302057. 299332.123046875 0.018
302058. 297381.10546875 0.0045
302059. 300003.19921875 0.0011
344066. 396606.76953125 0.556446
344067. 394259.716796875 0.552975
344068. 296753.8564453125 0.554619
344069. 196750.318359375 0.556359
344070. 198341.9833984375 0.557153
344071. 200005.6455078125 0.556322
344072. 200007.07421875 0.552853
344073. 199096.642578125 0.558609
344896. 399102.2470703125 0.550055
344897. 394178.306640625 0.5538939
344898. 197508.46875 0.5562973
344899. 200004.3 0.5566689 
344900. 196749.7451171875 0.5495713
344901. 200006.0146484375 0.5504183
344902. 200005.330078125 0.5582849
344903. 199095.48046875 0.5456133
344904. 199094.630859375 0.550055
344074. 199096.220703125 0.802285
344075. 200007.779296875 0.804894
344076. 197507.736328125 0.801899
344077. 200003.8154296875 0.80479
344078. 197506.39453125 0.80195
344079. 196746.29345703125 0.800051
344080. 197506.126953125 0.803316
344081. 199091.9951171875 0.802414
341541. 6367842.6845703125 0.53422
341543. 1437819.142578125 0.5418
341545. 703462.0397949219 0.54215
341546. 398553.4499511719 0.54143
341547. 244057.12451171875 0.54219
341548. 108537.80792236328 0.54211
341549. 50619.30941772461 0.54343
341550. 27032.104400634766 0.54201
341551. 15031.702003479004 0.54322
341552. 8749.231216430664 0.54329
341553. 5608.556396484375 0.54095
341554. 2349.2361793518066 0.54149
341555. 1223.7459034919739 0.5413
341556. 534.0642242431641 0.54392
341557. 372.0612635612488 0.54238
341558. 175.3334128856659 0.54198
410696. 29331517.1875 345.0818986387584
410697. 29985473.9375 356.66673938143356
410698. 30951918.625 368.6321909082624
410699. 32319146.375 368.5365391596224
302469. 246704.361328125 1.16
302470. 494987.6455078125 0.455
302471. 493377.53125 0.295
302472. 493377.2490234375 0.195
302473. 492506.556640625 0.132
302474. 484988.4052734375 0.09
302475. 490843.291015625 0.0624
302476. 494984.3671875 0.0438
302477. 494180.1533203125 0.0311
302478. 490851.263671875 0.0223
302479. 486715.060546875 0.0161
302480. 492513.611328125 0.0117
302481. 248344.7041015625 0.00634
302482. 246706.44580078125 0.0035
410100. 0.16628550717723556 35.84571075439453
410101. 0.17379194908426143 35.83510971069336
410141. 1392684.84375 68.76799774169922
410047. 4554439.7890625 43.61399841308594
410048. 4575619.490234375 25.743999481201172
410147. 4819625.0087890625 35.836002349853516
410148. 4832155.3515625 35.836002349853516
410501. 21490922947.0 451.6329345703125
345081. 345846.8486328125 1.0
345082. 346712.5341796875 1.0
345083. 350012.3076171875 1.0
345084. 346712.640625 1.0
345085. 345847.0693359375 1.0
345086. 348350.9365234375 1.0
345087. 344983.88671875 1.0
345088. 346711.2080078125 1.0
345089. 200007.3466796875 1.0
345090. 200006.833984375 1.0
345091. 196750.9951171875 1.0
345092. 197510.2470703125 1.0
345093. 197508.2685546875 1.0
345094. 199097.681640625 1.0
345095. 199097.244140625 1.0
345096. 197509.4375 1.0
345285. 199095.416015625 1.0
345284. 347515.8076171875 1.0
308294. 242504.345703125 0.00197
308295. 247508.79931640625 0.00112
